TAG,CL,CD,NS,NR,SS,SR,SRT,PLT,TAG,Site_name,REGION,,,,,,,
4591,2,4,0,0,0,0,3.6,37,4591,Stone,WACASL,,,,,,,
4715,2,3,0,0,0,0,2.9,37,4715,Stone,WACASL,,,,,,,
4753,2,4,0,0,0,0,3.4,37,4753,Stone,WACASL,,,,,,,
5244,2,3,0,0,0,0,2.1,37,5244,Stone,WACASL,,,,,,,
5279,1,4,0,0,0,0,2.9,37,5279,Stone,WACASL,,,,,,,
5406,1,3,0,0,0,1,2.1,37,5406,Stone,WACASL,,,,,,,
5440,2,3,0,0,0,0,1.2,37,5440,Stone,WACASL,,,,,,,
6874,2,3,0,1,0,1,1.4,37,6874,Stone,WACASL,,,,,,,
6924,1,4,0,0,0,0,3,37,6924,Stone,WACASL,,,,,,,
9099,1,3,0,0,0,0,2.5,37,9099,Stone,WACASL,,,,,,,
9116,2,2,0,0,0,0,3.5,37,9116,Stone,WACASL,,,,,,,
9247,2,3,0,1,0,1,1.4,37,9247,Stone,WACASL,,,,,,,
9295,2,3,0,0,0,0,3.2,37,9295,Stone,WACASL,,,,,,,
3623,2,2,0,1,0,1,1.4,38,3623,Stone,WACST,,,,,,,
3650,2,3,0,1,0,1,2.1,38,3650,Stone,WACST,,,,,,,
3713,2,2,0,0,0,1,2.7,38,3713,Stone,WACST,,,,,,,
3765,2,3,0,0,0,0,2.6,38,3765,Stone,WACST,,,,,,,
4148,2,3,0,0,0,0,2,38,4148,Stone,WACST,,,,,,,
4187,2,4,0,0,0,0,2.5,38,4187,Stone,WACST,,,,,,,
4232,2,3,0,0,0,0,1.9,38,4232,Stone,WACST,,,,,,,
4278,2,3,0,0,0,0,2.5,38,4278,Stone,WACST,,,,,,,
4618,2,3,0,0,0,0,3,38,4618,Stone,WACST,,,,,,,
4669,2,3,0,0,0,0,2.3,38,4669,Stone,WACST,,,,,,,
8293,1,4,0,0,0,0,2.8,38,8293,Stone,WACST,,,,,,,
8333,2,3,0,0,0,0,1.7,38,8333,Stone,WACST,,,,,,,
8359,2,2,0,0,0,0,2.4,38,8359,Stone,WACST,,,,,,,
8401,2,4,0,0,1,0,2.7,38,8401,Stone,WACST,,,,,,,
8732,2,1,0,0,0,0,0,38,8732,Stone,WACST,,,,,,,
8793,1,4,1,0,1,0,2.4,38,8793,Stone,WACST,,,,,,,
8839,2,2,0,0,0,1,1.7,38,8839,Stone,WACST,,,,,,,
8867,1,4,1,0,1,0,3.4,38,8867,Stone,WACST,,,,,,,
9159,2,2,1,0,1,0,2.3,38,9159,Stone,WACST,,,,,,,
9195,2,3,1,0,1,0,2.3,38,9195,Stone,WACST,,,,,,,
360,2,4,1,0,1,0,1.8,39,360,Stone,WACASH,,,,,,,
370,2,3,1,0,1,0,3,39,370,Stone,WACASH,,,,,,,
491,2,3,1,0,1,0,1,39,491,Stone,WACASH,,,,,,,
546,2,3,1,0,1,0,2.7,39,546,Stone,WACASH,,,,,,,
2037,1,4,1,0,1,0,3,39,2037,Stone,WACASH,,,,,,,
2071,2,2,1,0,1,0,2.2,39,2071,Stone,WACASH,,,,,,,
2210,2,3,1,0,1,0,2.7,39,2210,Stone,WACASH,,,,,,,
2250,2,4,1,0,1,0,2.8,39,2250,Stone,WACASH,,,,,,,
2290,2,2,0,1,0,0,2.1,39,2290,Stone,WACASH,,,,,,,
2317,1,4,1,0,1,0,2.1,39,2317,Stone,WACASH,,,,,,,
5328,2,4,1,0,1,0,2.8,39,5328,Stone,WACASH,,,,,,,
5381,2,3,1,0,1,0,1.9,39,5381,Stone,WACASH,,,,,,,
5504,2,3,0,1,0,0,0.9,39,5504,Stone,WACASH,,,,,,,
5518,1,4,1,0,1,0,3,39,5518,Stone,WACASH,,,,,,,
6806,2,4,1,0,1,0,2.8,39,6806,Stone,WACASH,,,,,,,
6835,1,4,1,0,1,0,2.9,39,6835,Stone,WACASH,,,,,,,
6957,1,4,1,0,1,0,2.9,39,6957,Stone,WACASH,,,,,,,
7019,2,3,1,0,1,0,2.2,39,7019,Stone,WACASH,,,,,,,
7053,2,2,1,0,1,0,1.8,39,7053,Stone,WACASH,,,,,,,
7079,2,3,1,0,1,0,2.4,39,7079,Stone,WACASH,,,,,,,
95,2,3,1,0,1,0,3.3,40,95,Stone,ORCASH,,,,,,,
127,2,2,0,1,0,1,1.9,40,127,Stone,ORCASH,,,,,,,
859,1,4,1,0,1,0,2.1,40,859,Stone,ORCASH,,,,,,,
898,2,3,1,0,1,0,3.6,40,898,Stone,ORCASH,,,,,,,
931,1,3,0,1,0,1,2.3,40,931,Stone,ORCASH,,,,,,,
1017,2,4,1,0,1,0,3.4,40,1017,Stone,ORCASH,,,,,,,
1076,1,4,1,0,1,0,3,40,1076,Stone,ORCASH,,,,,,,
1920,2,3,1,0,1,0,3.2,40,1920,Stone,ORCASH,,,,,,,
1972,2,3,1,0,1,0,2.3,40,1972,Stone,ORCASH,,,,,,,
1986,2,4,1,0,1,0,2,40,1986,Stone,ORCASH,,,,,,,
5088,2,1,1,0,1,0,3.1,40,5088,Stone,ORCASH,,,,,,,
5133,1,4,1,0,1,0,2.6,40,5133,Stone,ORCASH,,,,,,,
5792,1,4,1,0,1,0,3.1,40,5792,Stone,ORCASH,,,,,,,
5848,1,3,1,0,1,0,3,40,5848,Stone,ORCASH,,,,,,,
5869,2,4,1,0,1,0,3,40,5869,Stone,ORCASH,,,,,,,
5918,2,3,1,0,1,0,3,40,5918,Stone,ORCASH,,,,,,,
5967,2,4,1,0,1,0,3,40,5967,Stone,ORCASH,,,,,,,
6679,1,4,1,0,1,0,3,40,6679,Stone,ORCASH,,,,,,,
6736,2,3,1,0,1,0,3,40,6736,Stone,ORCASH,,,,,,,
6765,2,3,1,0,1,0,3,40,6765,Stone,ORCASH,,,,,,,
1756,2,4,1,0,1,0,3,41,1756,Stone,ORCSTS,,,,,,,
1792,2,4,1,0,1,0,3,41,1792,Stone,ORCSTS,,,,,,,
2645,1,3,1,0,1,0,3,41,2645,Stone,ORCSTS,,,,,,,
2695,2,2,1,0,1,0,2.4,41,2695,Stone,ORCSTS,,,,,,,
2724,1,4,1,0,1,0,3.2,41,2724,Stone,ORCSTS,,,,,,,
2787,2,3,1,0,1,0,4,41,2787,Stone,ORCSTS,,,,,,,
4495,2,3,1,0,1,0,2.3,41,4495,Stone,ORCSTS,,,,,,,
4498,1,3,0,1,0,0,2.5,41,4498,Stone,ORCSTS,,,,,,,
4516,1,3,0,1,0,1,2.1,41,4516,Stone,ORCSTS,,,,,,,
4787,2,3,1,0,1,0,1.5,41,4787,Stone,ORCSTS,,,,,,,
4810,2,3,1,0,1,0,3.4,41,4810,Stone,ORCSTS,,,,,,,
6520,2,4,1,0,1,0,2.7,41,6520,Stone,ORCSTS,,,,,,,
6550,2,4,1,0,1,0,3,41,6550,Stone,ORCSTS,,,,,,,
7366,2,3,1,0,1,0,3,41,7366,Stone,ORCSTS,,,,,,,
7399,1,4,1,0,1,0,3,41,7399,Stone,ORCSTS,,,,,,,
7445,2,1,1,0,1,0,1.1,41,7445,Stone,ORCSTS,,,,,,,
7492,2,3,1,0,1,0,2.8,41,7492,Stone,ORCSTS,,,,,,,
9055,1,3,0,1,0,0,3.6,41,9055,Stone,ORCSTS,,,,,,,
9308,2,3,1,0,1,0,3,41,9308,Stone,ORCSTS,,,,,,,
9368,1,4,1,0,1,0,3,41,9368,Stone,ORCSTS,,,,,,,
3215,2,4,1,0,1,0,2.4,42,3215,Stone,CASIERRA,,,,,,,
3267,2,3,1,0,1,0,2.6,42,3267,Stone,CASIERRA,,,,,,,
3329,2,3,0,1,0,0,2.2,42,3329,Stone,CASIERRA,,,,,,,
3393,2,3,1,0,1,0,3,42,3393,Stone,CASIERRA,,,,,,,
3418,2,3,1,0,1,0,3,42,3418,Stone,CASIERRA,,,,,,,
3481,2,4,1,0,1,0,2.7,42,3481,Stone,CASIERRA,,,,,,,
3499,2,4,1,0,1,0,2.5,42,3499,Stone,CASIERRA,,,,,,,
3538,2,4,1,0,1,0,3,42,3538,Stone,CASIERRA,,,,,,,
3587,2,4,0,1,0,1,2.7,42,3587,Stone,CASIERRA,,,,,,,
7922,1,4,1,0,1,0,3,42,7922,Stone,CASIERRA,,,,,,,
7937,1,4,0,0,0,1,2.3,42,7937,Stone,CASIERRA,,,,,,,
7965,2,4,1,0,1,0,3,42,7965,Stone,CASIERRA,,,,,,,
8010,2,4,1,0,1,0,2.9,42,8010,Stone,CASIERRA,,,,,,,
8038,2,3,1,0,1,0,3.1,42,8038,Stone,CASIERRA,,,,,,,
8069,1,3,0,1,0,0,3,42,8069,Stone,CASIERRA,,,,,,,
8121,2,4,1,0,1,0,2.8,42,8121,Stone,CASIERRA,,,,,,,
8152,2,4,1,0,1,0,2,42,8152,Stone,CASIERRA,,,,,,,
8202,1,3,1,0,1,0,3,42,8202,Stone,CASIERRA,,,,,,,
8242,2,4,1,0,1,0,2.7,42,8242,Stone,CASIERRA,,,,,,,
11607,2,4,1,0,1,0,3,42,11607,Stone,CASIERRA,,,,,,,
3814,1,3,0,1,0,2,1.2,43,3814,Stone,CACST,,,,,,,
3860,2,3,0,1,0,1,2.8,43,3860,Stone,CACST,,,,,,,
3904,2,3,0,2,0,2,1.6,43,3904,Stone,CACST,,,,,,,
3924,1,3,0,1,0,1,2.6,43,3924,Stone,CACST,,,,,,,
3949,1,3,0,1,0,1,2.4,43,3949,Stone,CACST,,,,,,,
3982,1,3,1,0,1,0,2.8,43,3982,Stone,CACST,,,,,,,
4019,2,3,0,1,0,1,2.3,43,4019,Stone,CACST,,,,,,,
4069,1,3,1,0,1,0,2.9,43,4069,Stone,CACST,,,,,,,
8430,1,4,1,0,1,0,2.5,43,8430,Stone,CACST,,,,,,,
8463,1,3,0,1,0,1,2.5,43,8463,Stone,CACST,,,,,,,
8497,1,3,1,0,1,0,3,43,8497,Stone,CACST,,,,,,,
8533,1,3,0,2,0,2,1.1,43,8533,Stone,CACST,,,,,,,
8581,1,4,0,1,0,1,2.9,43,8581,Stone,CACST,,,,,,,
8590,2,4,1,0,1,0,3,43,8590,Stone,CACST,,,,,,,
8624,1,4,1,0,1,0,2.9,43,8624,Stone,CACST,,,,,,,
8673,1,3,0,1,0,1,1.9,43,8673,Stone,CACST,,,,,,,
8705,1,4,1,0,1,0,2.1,43,8705,Stone,CACST,,,,,,,
8720,2,3,0,1,0,1,1.8,43,8720,Stone,CACST,,,,,,,
32829,2,3,0,1,0,2,1,43,32829,Stone,CACST,,,,,,,
32871,2,3,0,1,0,1,1.4,43,32871,Stone,CACST,,,,,,,
1676,2,2,0,1,0,1,2.6,44,1676,Stone,ORCSTN,,,,,,,
1697,2,4,0,1,0,1,3.1,44,1697,Stone,ORCSTN,,,,,,,
2475,2,3,1,0,1,0,2.9,44,2475,Stone,ORCSTN,,,,,,,
2516,2,4,0,0,0,1,3.2,44,2516,Stone,ORCSTN,,,,,,,
2543,1,3,0,1,0,0,2.9,44,2543,Stone,ORCSTN,,,,,,,
2579,2,4,1,0,1,0,2.8,44,2579,Stone,ORCSTN,,,,,,,
4283,1,4,1,0,1,0,3,44,4283,Stone,ORCSTN,,,,,,,
4356,2,3,0,1,0,1,2.9,44,4356,Stone,ORCSTN,,,,,,,
4373,1,4,1,0,1,0,3.7,44,4373,Stone,ORCSTN,,,,,,,
4419,2,3,1,0,1,0,2.7,44,4419,Stone,ORCSTN,,,,,,,
6454,2,3,0,1,0,1,1.6,44,6454,Stone,ORCSTN,,,,,,,
6491,1,4,1,0,1,0,2.7,44,6491,Stone,ORCSTN,,,,,,,
7190,2,3,1,0,1,0,3,44,7190,Stone,ORCSTN,,,,,,,
7231,1,3,1,0,1,0,3,44,7231,Stone,ORCSTN,,,,,,,
7298,2,3,1,0,1,0,3.6,44,7298,Stone,ORCSTN,,,,,,,
7311,2,3,1,0,1,0,3.4,44,7311,Stone,ORCSTN,,,,,,,
8919,1,4,1,0,1,0,3,44,8919,Stone,ORCSTN,,,,,,,
8929,2,3,1,0,1,0,2.8,44,8929,Stone,ORCSTN,,,,,,,
8964,1,4,1,0,1,0,3,44,8964,Stone,ORCSTN,,,,,,,
9011,2,4,1,0,1,0,2.9,44,9011,Stone,ORCSTN,,,,,,,
587,2,3,1,0,1,0,3,45,587,Stone,ORSISH,,,,,,,
618,2,3,1,0,1,0,2.8,45,618,Stone,ORSISH,,,,,,,
650,2,3,0,1,0,0,3.1,45,650,Stone,ORSISH,,,,,,,
679,1,3,1,0,1,0,2.3,45,679,Stone,ORSISH,,,,,,,
704,1,4,1,0,1,0,2.4,45,704,Stone,ORSISH,,,,,,,
734,1,3,1,0,1,0,3.1,45,734,Stone,ORSISH,,,,,,,
1595,1,3,1,0,1,0,2.7,45,1595,Stone,ORSISH,,,,,,,
1621,1,4,1,0,1,0,3,45,1621,Stone,ORSISH,,,,,,,
1848,2,4,1,0,1,0,2.4,45,1848,Stone,ORSISH,,,,,,,
2367,1,4,1,0,1,0,2.7,45,2367,Stone,ORSISH,,,,,,,
2413,2,4,0,1,0,1,1.9,45,2413,Stone,ORSISH,,,,,,,
5570,2,3,1,0,1,0,3.1,45,5570,Stone,ORSISH,,,,,,,
5622,1,4,1,0,1,0,3.3,45,5622,Stone,ORSISH,,,,,,,
5658,1,3,1,0,1,0,2.2,45,5658,Stone,ORSISH,,,,,,,
5690,1,4,1,0,1,0,3,45,5690,Stone,ORSISH,,,,,,,
6369,1,3,0,0,0,2,2.5,45,6369,Stone,ORSISH,,,,,,,
6423,1,4,0,1,0,1,2.7,45,6423,Stone,ORSISH,,,,,,,
6640,1,3,0,0,0,1,2.6,45,6640,Stone,ORSISH,,,,,,,
7124,1,3,1,0,1,0,2.9,45,7124,Stone,ORSISH,,,,,,,
7166,1,4,0,1,0,0,2.2,45,7166,Stone,ORSISH,,,,,,,
2852,1,4,1,0,1,0,2.2,46,2852,Stone,CAKLA,,,,,,,
2893,2,3,1,0,1,0,3,46,2893,Stone,CAKLA,,,,,,,
2927,1,4,1,0,1,0,2.9,46,2927,Stone,CAKLA,,,,,,,
2938,2,3,1,0,1,0,2.6,46,2938,Stone,CAKLA,,,,,,,
2981,1,3,0,1,0,1,2.1,46,2981,Stone,CAKLA,,,,,,,
3015,1,4,1,0,1,0,2.1,46,3015,Stone,CAKLA,,,,,,,
3089,2,4,1,0,1,0,3,46,3089,Stone,CAKLA,,,,,,,
3117,2,3,1,0,1,0,1.9,46,3117,Stone,CAKLA,,,,,,,
3144,1,4,1,0,1,0,2.5,46,3144,Stone,CAKLA,,,,,,,
3173,2,4,1,0,1,0,2.4,46,3173,Stone,CAKLA,,,,,,,
7529,2,3,0,1,0,0,3,46,7529,Stone,CAKLA,,,,,,,
7560,1,3,0,1,0,1,1.1,46,7560,Stone,CAKLA,,,,,,,
7589,2,2,1,0,1,0,2.6,46,7589,Stone,CAKLA,,,,,,,
7623,1,3,0,0,0,1,2.5,46,7623,Stone,CAKLA,,,,,,,
7666,2,4,0,0,0,1,2.6,46,7666,Stone,CAKLA,,,,,,,
7719,2,3,1,0,1,0,2.2,46,7719,Stone,CAKLA,,,,,,,
7744,2,3,1,0,1,0,3,46,7744,Stone,CAKLA,,,,,,,
7807,2,3,0,1,0,1,3,46,7807,Stone,CAKLA,,,,,,,
7827,1,4,1,0,1,0,2.6,46,7827,Stone,CAKLA,,,,,,,
7874,2,4,1,0,1,0,2.8,46,7874,Stone,CAKLA,,,,,,,
1266,2,4,1,0,1,0,3,47,1266,Stone,ORSISL,,,,,,,
1327,2,4,1,0,1,0,2.8,47,1327,Stone,ORSISL,,,,,,,
1383,2,3,1,0,1,0,3.5,47,1383,Stone,ORSISL,,,,,,,
1421,1,4,1,0,1,0,2.8,47,1421,Stone,ORSISL,,,,,,,
1473,1,4,1,0,1,0,3,47,1473,Stone,ORSISL,,,,,,,
1506,2,3,1,0,1,0,2.5,47,1506,Stone,ORSISL,,,,,,,
1553,2,3,1,0,1,0,2.6,47,1553,Stone,ORSISL,,,,,,,
1563,2,4,1,0,1,0,3,47,1563,Stone,ORSISL,,,,,,,
1825,2,4,1,0,1,0,2.9,47,1825,Stone,ORSISL,,,,,,,
1866,1,4,1,0,1,0,3.1,47,1866,Stone,ORSISL,,,,,,,
6138,2,3,1,0,1,0,2.8,47,6138,Stone,ORSISL,,,,,,,
6191,1,4,1,0,1,0,2.9,47,6191,Stone,ORSISL,,,,,,,
6204,2,4,1,0,1,0,3.2,47,6204,Stone,ORSISL,,,,,,,
6236,1,4,1,0,1,0,3.3,47,6236,Stone,ORSISL,,,,,,,
6285,2,4,1,0,1,0,2.1,47,6285,Stone,ORSISL,,,,,,,
6348,1,4,1,0,1,0,3,47,6348,Stone,ORSISL,,,,,,,
6596,2,4,1,0,1,0,3,47,6596,Stone,ORSISL,,,,,,,
6655,2,4,1,0,1,0,3.1,47,6655,Stone,ORSISL,,,,,,,
31699,1,3,1,0,1,0,3,47,31699,Stone,ORSISL,,,,,,,
31715,2,3,1,0,1,0,2.9,47,31715,Stone,ORSISL,,,,,,,
25,2,4,1,0,1,0,2.5,48,25,Stone,ORCASL,,,,,,,
74,1,4,1,0,1,0,2.8,48,74,Stone,ORCASL,,,,,,,
173,2,4,1,0,1,0,2.5,48,173,Stone,ORCASL,,,,,,,
228,2,4,1,0,1,0,3,48,228,Stone,ORCASL,,,,,,,
784,2,3,1,0,1,0,3.4,48,784,Stone,ORCASL,,,,,,,
818,2,3,1,0,1,0,2.5,48,818,Stone,ORCASL,,,,,,,
1093,1,3,1,0,1,0,2,48,1093,Stone,ORCASL,,,,,,,
1159,2,4,1,0,1,0,2.6,48,1159,Stone,ORCASL,,,,,,,
1196,2,4,1,0,1,0,2.9,48,1196,Stone,ORCASL,,,,,,,
1234,1,4,1,0,1,0,2.5,48,1234,Stone,ORCASL,,,,,,,
5027,1,4,1,0,1,0,2.8,48,5027,Stone,ORCASL,,,,,,,
5061,2,4,1,0,1,0,2.4,48,5061,Stone,ORCASL,,,,,,,
5171,2,4,1,0,1,0,2.2,48,5171,Stone,ORCASL,,,,,,,
5224,1,3,1,0,1,0,3,48,5224,Stone,ORCASL,,,,,,,
5736,2,4,1,0,1,0,2.8,48,5736,Stone,ORCASL,,,,,,,
5755,2,4,1,0,1,0,1.7,48,5755,Stone,ORCASL,,,,,,,
5983,2,3,1,0,1,0,2.4,48,5983,Stone,ORCASL,,,,,,,
6031,2,4,1,0,1,0,2.9,48,6031,Stone,ORCASL,,,,,,,
6085,2,3,1,0,1,0,2.2,48,6085,Stone,ORCASL,,,,,,,
6115,2,3,1,0,1,0,0.9,48,6115,Stone,ORCASL,,,,,,,
1272,2,3,1,1,1,1,2.9,1,1272,Sodas,ORSISL,,,,,,,
1297,2,4,1,1,2,1,3,1,1297,Sodas,ORSISL,,,,,,,
1301,1,4,2,0,2,1,3,1,1301,Sodas,ORSISL,,,,,,,
1335,1,4,1,0,1,0,3.4,1,1335,Sodas,ORSISL,,,,,,,
1358,1,4,3,1,2,1,3,1,1358,Sodas,ORSISL,,,,,,,
1430,2,3,3,2,3,1,2.9,1,1430,Sodas,ORSISL,,,,,,,
1443,1,4,2,0,2,0,3,1,1443,Sodas,ORSISL,,,,,,,
1444,2,3,2,2,2,1,2.8,1,1444,Sodas,ORSISL,,,,,,,
1461,2,4,2,0,2,1,2.9,1,1461,Sodas,ORSISL,,,,,,,
1551,2,4,1,0,1,0,2.9,1,1551,Sodas,ORSISL,,,,,,,
1834,3,1,1,3,1,3,1,1,1834,Sodas,ORSISL,,,,,,,
1875,2,3,3,1,3,1,3,1,1875,Sodas,ORSISL,,,,,,,
6155,1,4,1,0,1,0,3,1,6155,Sodas,ORSISL,,,,,,,
6163,1,4,2,0,2,0,2.5,1,6163,Sodas,ORSISL,,,,,,,
6230,2,4,1,1,2,1,3,1,6230,Sodas,ORSISL,,,,,,,
6244,,,2,0,2,0,2.8,1,6244,Sodas,ORSISL,,,,,,,
6302,2,3,2,1,2,1,3,1,6302,Sodas,ORSISL,,,,,,,
6332,2,4,2,0,2,0,2.3,1,6332,Sodas,ORSISL,,,,,,,
6662,2,3,2,1,2,1,3,1,6662,Sodas,ORSISL,,,,,,,
10685,2,2,1,0,1,0,2.8,1,10685,Sodas,ORSISL,,,,,,,
361,2,3,2,0,3,0,2.7,2,361,Sodas,WACASH,,,,,,,
377,2,3,2,0,1,0,2.7,2,377,Sodas,WACASH,,,,,,,
542,1,3,2,0,2,0,2.7,2,542,Sodas,WACASH,,,,,,,
2051,1,4,2,0,2,0,3,2,2051,Sodas,WACASH,,,,,,,
2090,1,4,3,0,1,0,3.4,2,2090,Sodas,WACASH,,,,,,,
2224,1,4,1,0,2,0,2.6,2,2224,Sodas,WACASH,,,,,,,
2234,1,4,2,0,2,0,2.3,2,2234,Sodas,WACASH,,,,,,,
2311,2,3,2,0,2,0,3,2,2311,Sodas,WACASH,,,,,,,
2329,3,1,2,0,2,0,3,2,2329,Sodas,WACASH,,,,,,,
5336,2,2,1,0,2,0,2.5,2,5336,Sodas,WACASH,,,,,,,
5388,1,4,2,0,2,0,3,2,5388,Sodas,WACASH,,,,,,,
5391,1,3,2,0,2,0,3,2,5391,Sodas,WACASH,,,,,,,
5502,1,3,2,0,2,0,3.2,2,5502,Sodas,WACASH,,,,,,,
5536,2,2,2,0,2,0,2.9,2,5536,Sodas,WACASH,,,,,,,
6823,1,4,2,0,2,0,3,2,6823,Sodas,WACASH,,,,,,,
6866,1,3,2,0,2,0,3,2,6866,Sodas,WACASH,,,,,,,
6976,2,3,2,0,1,0,2.7,2,6976,Sodas,WACASH,,,,,,,
7016,1,4,2,0,2,0,3,2,7016,Sodas,WACASH,,,,,,,
7039,1,4,2,0,2,0,3,2,7039,Sodas,WACASH,,,,,,,
7101,2,4,2,0,2,0,3,2,7101,Sodas,WACASH,,,,,,,
2841,2,2,2,1,2,1,1.2,3,2841,Sodas,CAKLA,,,,,,,
2879,2,3,0,1,0,1,1.1,3,2879,Sodas,CAKLA,,,,,,,
2951,2,2,2,2,2,2,1.7,3,2951,Sodas,CAKLA,,,,,,,
3011,2,3,3,0,2,0,2.8,3,3011,Sodas,CAKLA,,,,,,,
3037,2,4,3,0,3,0,2.5,3,3037,Sodas,CAKLA,,,,,,,
3085,1,3,2,1,2,1,2.5,3,3085,Sodas,CAKLA,,,,,,,
3158,1,4,3,0,2,0,2.5,3,3158,Sodas,CAKLA,,,,,,,
3182,2,2,2,0,2,1,2.4,3,3182,Sodas,CAKLA,,,,,,,
7536,2,3,3,2,3,2,2.6,3,7536,Sodas,CAKLA,,,,,,,
7567,2,4,2,1,2,1,2.7,3,7567,Sodas,CAKLA,,,,,,,
7598,3,1,2,3,1,3,0.9,3,7598,Sodas,CAKLA,,,,,,,
7634,3,1,3,2,2,2,1.8,3,7634,Sodas,CAKLA,,,,,,,
7694,2,3,3,0,3,0,2.7,3,7694,Sodas,CAKLA,,,,,,,
7714,2,3,2,0,2,1,2.6,3,7714,Sodas,CAKLA,,,,,,,
7757,2,3,3,0,3,0,2.6,3,7757,Sodas,CAKLA,,,,,,,
7784,2,4,2,0,3,0,2.9,3,7784,Sodas,CAKLA,,,,,,,
7818,2,3,2,1,2,1,2.8,3,7818,Sodas,CAKLA,,,,,,,
7845,2,2,2,0,2,1,2.5,3,7845,Sodas,CAKLA,,,,,,,
7884,2,3,2,0,2,1,2.4,3,7884,Sodas,CAKLA,,,,,,,
33406,2,3,3,1,3,1,2.5,3,33406,Sodas,CAKLA,,,,,,,
3792,2,3,3,0,2,0,2.5,4,3792,Sodas,CACST,,,,,,,
3802,2,3,3,0,3,0,2.9,4,3802,Sodas,CACST,,,,,,,
3838,2,3,2,0,2,0,2.9,4,3838,Sodas,CACST,,,,,,,
3909,2,2,2,0,3,0,2.5,4,3909,Sodas,CACST,,,,,,,
3910,2,4,3,1,3,0,2.8,4,3910,Sodas,CACST,,,,,,,
3960,,,,,,,,4,3960,Sodas,CACST,,,,,,,
4007,,,,,,,,4,4007,Sodas,CACST,,,,,,,
4097,2,3,2,0,2,0,2.8,4,4097,Sodas,CACST,,,,,,,
8444,2,3,2,0,2,0,2.2,4,8444,Sodas,CACST,,,,,,,
8456,2,2,3,0,3,0,1.8,4,8456,Sodas,CACST,,,,,,,
8494,2,2,2,0,1,0,1.5,4,8494,Sodas,CACST,,,,,,,
8540,2,2,3,0,3,0,1,4,8540,Sodas,CACST,,,,,,,
8576,2,1,2,0,3,0,2.2,4,8576,Sodas,CACST,,,,,,,
8602,2,2,1,0,2,0,1.4,4,8602,Sodas,CACST,,,,,,,
8629,2,4,2,0,2,0,2.6,4,8629,Sodas,CACST,,,,,,,
8675,2,2,1,0,1,0,1.4,4,8675,Sodas,CACST,,,,,,,
8698,2,3,1,0,1,0,2.9,4,8698,Sodas,CACST,,,,,,,
32969,2,2,3,0,3,0,1,4,32969,Sodas,CACST,,,,,,,
32992,2,3,2,0,2,0,2.4,4,32992,Sodas,CACST,,,,,,,
33155,1,3,2,0,2,0,2.8,4,33155,Sodas,CACST,,,,,,,
589,2,4,2,0,2,0,3,5,589,Sodas,ORSISH,,,,,,,
634,2,3,2,0,2,0,1.8,5,634,Sodas,ORSISH,,,,,,,
698,2,3,2,1,2,1,2.8,5,698,Sodas,ORSISH,,,,,,,
743,2,3,2,1,2,1,2.8,5,743,Sodas,ORSISH,,,,,,,
749,2,2,1,0,2,0,2.8,5,749,Sodas,ORSISH,,,,,,,
1587,2,4,2,2,2,2,2.8,5,1587,Sodas,ORSISH,,,,,,,
1631,2,2,3,2,3,2,1.4,5,1631,Sodas,ORSISH,,,,,,,
1843,2,4,2,0,2,0,2.6,5,1843,Sodas,ORSISH,,,,,,,
2384,2,3,2,0,2,0,2.4,5,2384,Sodas,ORSISH,,,,,,,
2426,2,4,2,1,3,1,2.5,5,2426,Sodas,ORSISH,,,,,,,
5572,2,3,2,0,2,0,2.8,5,5572,Sodas,ORSISH,,,,,,,
5619,2,4,2,1,2,1,2.5,5,5619,Sodas,ORSISH,,,,,,,
5653,2,3,2,0,2,0,2.7,5,5653,Sodas,ORSISH,,,,,,,
5680,2,3,2,0,2,0,2.6,5,5680,Sodas,ORSISH,,,,,,,
6382,2,4,1,0,1,0,1.2,5,6382,Sodas,ORSISH,,,,,,,
6405,2,3,3,1,3,1,2.2,5,6405,Sodas,ORSISH,,,,,,,
7111,2,4,2,0,2,0,2.7,5,7111,Sodas,ORSISH,,,,,,,
7157,2,3,3,2,3,1,2.3,5,7157,Sodas,ORSISH,,,,,,,
10563,,,,,,,,5,10563,Sodas,ORSISH,,,,,,,
10567,2,3,2,1,2,1,1.8,5,10567,Sodas,ORSISH,,,,,,,
1758,2,4,1,0,2,0,3,6,1758,Sodas,ORCSTS,,,,,,,
1788,2,4,3,0,2,0,3,6,1788,Sodas,ORCSTS,,,,,,,
2643,1,4,2,0,2,0,3,6,2643,Sodas,ORCSTS,,,,,,,
2692,2,3,1,2,2,1,3,6,2692,Sodas,ORCSTS,,,,,,,
2708,1,4,1,0,2,0,3,6,2708,Sodas,ORCSTS,,,,,,,
2734,2,4,2,0,3,0,3,6,2734,Sodas,ORCSTS,,,,,,,
2774,,,,,,,,6,2774,Sodas,ORCSTS,,,,,,,
4476,1,4,3,0,2,0,3,6,4476,Sodas,ORCSTS,,,,,,,
4780,2,3,2,0,2,0,3,6,4780,Sodas,ORCSTS,,,,,,,
4817,1,3,2,0,1,0,3,6,4817,Sodas,ORCSTS,,,,,,,
6529,2,3,3,0,3,0,3,6,6529,Sodas,ORCSTS,,,,,,,
6559,2,3,2,0,2,0,3,6,6559,Sodas,ORCSTS,,,,,,,
7372,3,1,1,0,2,0,2,6,7372,Sodas,ORCSTS,,,,,,,
